File Name,Time Stamp,Storage Group,Sample,Day of Experiment,Ripening Index Classification
Tam_d10_270_a_5,2022-04-13 15:25,Tam,270,10,5
Tam_d10_270_b_5,2022-04-13 15:25,Tam,270,10,5
Tam_d11_270_a_5,2022-04-14 17:49,Tam,270,11,5
Tam_d11_270_b_5,2022-04-14 17:49,Tam,270,11,5
T20_d01_272_a_1,2022-04-04 19:09,T20,272,1,1
T20_d01_272_b_1,2022-04-04 19:09,T20,272,1,1
T20_d02_272_a_1,2022-04-05 14:31,T20,272,2,1
T20_d02_272_b_1,2022-04-05 14:31,T20,272,2,1
T20_d03_272_a_2,2022-04-06 15:26,T20,272,3,2
T20_d03_272_b_2,2022-04-06 15:26,T20,272,3,2
T20_d04_272_a_2,2022-04-07 14:50,T20,272,4,2
T20_d04_272_b_2,2022-04-07 14:50,T20,272,4,2
T20_d05_272_a_2,2022-04-08 16:20,T20,272,5,2
T20_d05_272_b_2,2022-04-08 16:20,T20,272,5,2
T20_d06_272_a_2,2022-04-09 15:51,T20,272,6,2
T20_d06_272_b_2,2022-04-09 15:51,T20,272,6,2
T20_d07_272_a_3,2022-04-10 14:41,T20,272,7,3
T20_d07_272_b_3,2022-04-10 14:41,T20,272,7,3
T20_d08_272_a_4,2022-04-11 15:39,T20,272,8,4
T20_d08_272_b_4,2022-04-11 15:39,T20,272,8,4
T20_d09_272_a_4,2022-04-12 15:10,T20,272,9,4
T20_d09_272_b_4,2022-04-12 15:10,T20,272,9,4
T20_d10_272_a_5,2022-04-13 13:36,T20,272,10,5
T20_d10_272_b_5,2022-04-13 13:36,T20,272,10,5
T20_d11_272_a_5,2022-04-14 16:58,T20,272,11,5
T20_d11_272_b_5,2022-04-14 16:58,T20,272,11,5
Tam_d01_273_a_1,2022-04-03 17:26,Tam,273,1,1
Tam_d01_273_b_1,2022-04-03 17:26,Tam,273,1,1
Tam_d02_273_a_1,2022-04-05 18:03,Tam,273,2,1
Tam_d02_273_b_1,2022-04-05 18:03,Tam,273,2,1
Tam_d03_273_a_2,2022-04-06 17:56,Tam,273,3,2
Tam_d03_273_b_2,2022-04-06 17:56,Tam,273,3,2
Tam_d04_273_a_2,2022-04-07 16:10,Tam,273,4,2
Tam_d04_273_b_2,2022-04-07 16:10,Tam,273,4,2
Tam_d05_273_a_2,2022-04-08 17:44,Tam,273,5,2
Tam_d05_273_b_2,2022-04-08 17:44,Tam,273,5,2
Tam_d06_273_a_3,2022-04-09 17:09,Tam,273,6,3
Tam_d06_273_b_3,2022-04-09 17:09,Tam,273,6,3
Tam_d07_273_a_4,2022-04-10 16:23,Tam,273,7,4
Tam_d07_273_b_4,2022-04-10 16:23,Tam,273,7,4
Tam_d08_273_a_4,2022-04-11 17:03,Tam,273,8,4
Tam_d08_273_b_4,2022-04-11 17:03,Tam,273,8,4
Tam_d09_273_a_4,2022-04-12 16:33,Tam,273,9,4
Tam_d09_273_b_4,2022-04-12 16:33,Tam,273,9,4
Tam_d10_273_a_5,2022-04-13 15:52,Tam,273,10,5
Tam_d10_273_b_5,2022-04-13 15:52,Tam,273,10,5
Tam_d11_273_a_5,2022-04-14 18:15,Tam,273,11,5
Tam_d11_273_b_5,2022-04-14 18:15,Tam,273,11,5
T10_d01_274_a_1,2022-04-04 10:43,T10,274,1,1
T10_d01_274_b_1,2022-04-04 10:43,T10,274,1,1
T10_d02_274_a_1,2022-04-05 11:21,T10,274,2,1
T10_d02_274_b_1,2022-04-05 11:21,T10,274,2,1
T10_d03_274_a_1,2022-04-06 11:52,T10,274,3,1
T10_d03_274_b_1,2022-04-06 11:53,T10,274,3,1
T10_d04_274_a_1,2022-04-07 11:25,T10,274,4,1
T10_d04_274_b_1,2022-04-07 11:25,T10,274,4,1
T10_d05_274_a_1,2022-04-08 12:13,T10,274,5,1
T10_d05_274_b_1,2022-04-08 12:13,T10,274,5,1
T10_d06_274_a_1,2022-04-09 12:30,T10,274,6,1
T10_d06_274_b_1,2022-04-09 12:30,T10,274,6,1
T10_d07_274_a_1,2022-04-10 12:48,T10,274,7,1
T10_d07_274_b_1,2022-04-10 12:48,T10,274,7,1
T10_d08_274_a_1,2022-04-11 11:52,T10,274,8,1
T10_d08_274_b_1,2022-04-11 11:52,T10,274,8,1
T10_d09_274_a_2,2022-04-12 12:21,T10,274,9,2
T10_d09_274_b_2,2022-04-12 12:22,T10,274,9,2
T10_d10_274_a_2,2022-04-13 11:53,T10,274,10,2
T10_d10_274_b_2,2022-04-13 11:53,T10,274,10,2
T10_d11_274_a_3,2022-04-14 12:38,T10,274,11,3
T10_d11_274_b_3,2022-04-14 12:38,T10,274,11,3
T10_d12_274_a_3,2022-04-15 16:44,T10,274,12,3
T10_d12_274_b_3,2022-04-15 16:44,T10,274,12,3
T10_d13_274_a_3,2022-04-16 14:21,T10,274,13,3
T10_d13_274_b_3,2022-04-16 14:21,T10,274,13,3
T10_d14_274_a_3,2022-04-17 15:42,T10,274,14,3
T10_d14_274_b_3,2022-04-17 15:43,T10,274,14,3
T10_d15_274_a_3,2022-04-18 16:29,T10,274,15,3
T10_d15_274_b_3,2022-04-18 16:29,T10,274,15,3
T10_d16_274_a_3,2022-04-19 13:07,T10,274,16,3
T10_d16_274_b_3,2022-04-19 13:07,T10,274,16,3
T10_d17_274_a_4,2022-04-20 12:46,T10,274,17,4
T10_d17_274_b_4,2022-04-20 12:46,T10,274,17,4
T10_d18_274_a_4,2022-04-21 14:05,T10,274,18,4
T10_d18_274_b_4,2022-04-21 14:05,T10,274,18,4
T10_d19_274_a_4,2022-04-22 13:19,T10,274,19,4
T10_d19_274_b_4,2022-04-22 13:19,T10,274,19,4
T10_d20_274_a_4,2022-04-23 13:48,T10,274,20,4
T10_d20_274_b_4,2022-04-23 13:48,T10,274,20,4
T10_d21_274_a_4,2022-04-24 15:01,T10,274,21,4
T10_d21_274_b_4,2022-04-24 15:01,T10,274,21,4
T10_d22_274_a_5,2022-04-25 15:52,T10,274,22,5
T10_d22_274_b_5,2022-04-25 15:52,T10,274,22,5
T10_d23_274_a_5,2022-04-26 12:49,T10,274,23,5
T10_d23_274_b_5,2022-04-26 12:49,T10,274,23,5
T10_d24_274_a_5,2022-04-27 16:33,T10,274,24,5
T10_d24_274_b_5,2022-04-27 16:33,T10,274,24,5
T10_d25_274_a_5,2022-04-28 19:32,T10,274,25,5
T10_d25_274_b_5,2022-04-28 19:32,T10,274,25,5
T10_d26_274_a_5,2022-04-29 15:02,T10,274,26,5
T10_d26_274_b_5,2022-04-29 15:02,T10,274,26,5
T10_d01_275_a_1,2022-04-03 18:28,T10,275,1,1
T10_d01_275_b_1,2022-04-03 18:28,T10,275,1,1
T10_d02_275_a_1,2022-04-05 10:50,T10,275,2,1
T10_d02_275_b_1,2022-04-05 10:50,T10,275,2,1
T10_d03_275_a_1,2022-04-06 10:23,T10,275,3,1
T10_d03_275_b_1,2022-04-06 10:23,T10,275,3,1
T10_d04_275_a_1,2022-04-07 10:20,T10,275,4,1
T10_d04_275_b_1,2022-04-07 10:20,T10,275,4,1
T10_d05_275_a_1,2022-04-08 10:58,T10,275,5,1
T10_d05_275_b_1,2022-04-08 10:58,T10,275,5,1
T10_d06_275_a_1,2022-04-09 11:04,T10,275,6,1
T10_d06_275_b_1,2022-04-09 11:04,T10,275,6,1
T10_d07_275_a_1,2022-04-10 11:07,T10,275,7,1
T10_d07_275_b_1,2022-04-10 11:07,T10,275,7,1
T10_d08_275_a_1,2022-04-11 10:39,T10,275,8,1
T10_d08_275_b_1,2022-04-11 10:39,T10,275,8,1
T10_d09_275_a_2,2022-04-12 10:55,T10,275,9,2
T10_d09_275_b_2,2022-04-12 10:55,T10,275,9,2
T10_d10_275_a_2,2022-04-13 10:52,T10,275,10,2
T10_d10_275_b_2,2022-04-13 10:52,T10,275,10,2
T10_d11_275_a_3,2022-04-14 11:03,T10,275,11,3
T10_d11_275_b_3,2022-04-14 11:04,T10,275,11,3
T10_d12_275_a_3,2022-04-15 17:28,T10,275,12,3
T10_d12_275_b_3,2022-04-15 17:28,T10,275,12,3
T10_d13_275_a_3,2022-04-16 13:19,T10,275,13,3
T10_d13_275_b_3,2022-04-16 13:19,T10,275,13,3
T10_d14_275_a_3,2022-04-17 14:50,T10,275,14,3
T10_d14_275_b_3,2022-04-17 14:50,T10,275,14,3
T10_d15_275_a_3,2022-04-18 14:56,T10,275,15,3
T10_d15_275_b_3,2022-04-18 14:56,T10,275,15,3
T10_d16_275_a_3,2022-04-19 12:45,T10,275,16,3
T10_d16_275_b_3,2022-04-19 12:45,T10,275,16,3
T10_d17_275_a_4,2022-04-20 11:48,T10,275,17,4
T10_d17_275_b_4,2022-04-20 11:48,T10,275,17,4
T10_d18_275_a_4,2022-04-21 13:07,T10,275,18,4
T10_d18_275_b_4,2022-04-21 13:07,T10,275,18,4
T10_d19_275_a_4,2022-04-22 12:27,T10,275,19,4
T10_d19_275_b_4,2022-04-22 12:27,T10,275,19,4
T10_d20_275_a_4,2022-04-23 13:00,T10,275,20,4
T10_d20_275_b_4,2022-04-23 13:00,T10,275,20,4
T10_d21_275_a_4,2022-04-24 13:58,T10,275,21,4
T10_d21_275_b_4,2022-04-24 13:58,T10,275,21,4
T10_d22_275_a_4,2022-04-25 15:03,T10,275,22,4
T10_d22_275_b_4,2022-04-25 15:03,T10,275,22,4
T10_d23_275_a_5,2022-04-26 11:28,T10,275,23,5
T10_d23_275_b_5,2022-04-26 11:28,T10,275,23,5
T10_d24_275_a_5,2022-04-27 14:41,T10,275,24,5
T10_d24_275_b_5,2022-04-27 14:41,T10,275,24,5
T10_d25_275_a_5,2022-04-28 18:26,T10,275,25,5
T10_d25_275_b_5,2022-04-28 18:26,T10,275,25,5
T10_d26_275_a_5,2022-04-29 12:47,T10,275,26,5
T10_d26_275_b_5,2022-04-29 12:47,T10,275,26,5
T10_d01_276_a_1,2022-04-04 11:19,T10,276,1,1
T10_d01_276_b_1,2022-04-04 11:19,T10,276,1,1
T10_d02_276_a_1,2022-04-05 12:27,T10,276,2,1
T10_d02_276_b_1,2022-04-05 12:27,T10,276,2,1
T10_d03_276_a_1,2022-04-06 12:28,T10,276,3,1
T10_d03_276_b_1,2022-04-06 12:28,T10,276,3,1
T10_d04_276_a_1,2022-04-07 12:01,T10,276,4,1
T10_d04_276_b_1,2022-04-07 12:01,T10,276,4,1
T10_d05_276_a_1,2022-04-08 12:42,T10,276,5,1
T10_d05_276_b_1,2022-04-08 12:42,T10,276,5,1
T10_d06_276_a_1,2022-04-09 12:50,T10,276,6,1
T10_d06_276_b_1,2022-04-09 12:50,T10,276,6,1
T10_d07_276_a_1,2022-04-10 12:19,T10,276,7,1
T10_d07_276_b_1,2022-04-10 12:20,T10,276,7,1
T10_d08_276_a_1,2022-04-11 12:21,T10,276,8,1
T10_d08_276_b_1,2022-04-11 12:21,T10,276,8,1
T10_d09_276_a_2,2022-04-12 12:49,T10,276,9,2
T10_d09_276_b_2,2022-04-12 12:49,T10,276,9,2
T10_d10_276_a_2,2022-04-13 12:17,T10,276,10,2
T10_d10_276_b_2,2022-04-13 12:17,T10,276,10,2
T10_d11_276_a_2,2022-04-14 13:12,T10,276,11,2
T10_d11_276_b_2,2022-04-14 13:12,T10,276,11,2
T10_d12_276_a_3,2022-04-15 17:07,T10,276,12,3
T10_d12_276_b_3,2022-04-15 17:07,T10,276,12,3
T10_d13_276_a_3,2022-04-16 13:54,T10,276,13,3
T10_d13_276_b_3,2022-04-16 13:54,T10,276,13,3
T10_d14_276_a_3,2022-04-17 16:00,T10,276,14,3
T10_d14_276_b_3,2022-04-17 16:00,T10,276,14,3
T10_d15_276_a_3,2022-04-18 16:07,T10,276,15,3
T10_d15_276_b_3,2022-04-18 16:07,T10,276,15,3
T10_d16_276_a_3,2022-04-19 13:32,T10,276,16,3
T10_d16_276_b_3,2022-04-19 13:32,T10,276,16,3
T10_d17_276_a_3,2022-04-20 13:20,T10,276,17,3
T10_d17_276_b_3,2022-04-20 13:20,T10,276,17,3
T10_d18_276_a_4,2022-04-21 14:23,T10,276,18,4
T10_d18_276_b_4,2022-04-21 14:23,T10,276,18,4
T10_d19_276_a_4,2022-04-22 13:41,T10,276,19,4
T10_d19_276_b_4,2022-04-22 13:41,T10,276,19,4
T10_d20_276_a_4,2022-04-23 13:23,T10,276,20,4
T10_d20_276_b_4,2022-04-23 13:23,T10,276,20,4
T10_d21_276_a_5,2022-04-24 15:24,T10,276,21,5
T10_d21_276_b_5,2022-04-24 15:24,T10,276,21,5
T10_d22_276_a_5,2022-04-25 15:27,T10,276,22,5
T10_d22_276_b_5,2022-04-25 15:27,T10,276,22,5
T10_d23_276_a_5,2022-04-26 13:14,T10,276,23,5
T10_d23_276_b_5,2022-04-26 13:14,T10,276,23,5
T10_d24_276_a_5,2022-04-27 16:00,T10,276,24,5
T10_d24_276_b_5,2022-04-27 16:00,T10,276,24,5
T10_d25_276_a_5,2022-04-28 20:00,T10,276,25,5
T10_d25_276_b_5,2022-04-28 20:00,T10,276,25,5
T10_d26_276_a_5,2022-04-29 14:41,T10,276,26,5
T10_d26_276_b_5,2022-04-29 14:41,T10,276,26,5
T20_d01_277_a_1,2022-04-03 19:07,T20,277,1,1
T20_d01_277_b_1,2022-04-03 19:07,T20,277,1,1
T20_d02_277_a_1,2022-04-05 15:27,T20,277,2,1
T20_d02_277_b_1,2022-04-05 15:28,T20,277,2,1
T20_d03_277_a_2,2022-04-06 14:52,T20,277,3,2
T20_d03_277_b_2,2022-04-06 14:52,T20,277,3,2
T20_d04_277_a_3,2022-04-07 13:43,T20,277,4,3
T20_d04_277_b_3,2022-04-07 13:43,T20,277,4,3
T20_d05_277_a_3,2022-04-08 14:32,T20,277,5,3
T20_d05_277_b_3,2022-04-08 14:33,T20,277,5,3
T20_d06_277_a_4,2022-04-09 14:48,T20,277,6,4
T20_d06_277_b_4,2022-04-09 14:48,T20,277,6,4
T20_d07_277_a_4,2022-04-10 15:03,T20,277,7,4
T20_d07_277_b_4,2022-04-10 15:03,T20,277,7,4
T20_d08_277_a_4,2022-04-11 12:59,T20,277,8,4
T20_d08_277_b_4,2022-04-11 12:59,T20,277,8,4
T20_d09_277_a_4,2022-04-12 14:31,T20,277,9,4
T20_d09_277_b_4,2022-04-12 14:31,T20,277,9,4
T20_d10_277_a_5,2022-04-13 12:46,T20,277,10,5
T20_d10_277_b_5,2022-04-13 12:46,T20,277,10,5
T20_d11_277_a_5,2022-04-14 15:02,T20,277,11,5
T20_d11_277_b_5,2022-04-14 15:02,T20,277,11,5
Tam_d01_278_a_1,2022-04-04 18:01,Tam,278,1,1
Tam_d01_278_b_1,2022-04-04 18:01,Tam,278,1,1
Tam_d02_278_a_2,2022-04-05 17:12,Tam,278,2,2
Tam_d02_278_b_2,2022-04-05 17:12,Tam,278,2,2
Tam_d03_278_a_2,2022-04-06 18:33,Tam,278,3,2
Tam_d03_278_b_2,2022-04-06 18:33,Tam,278,3,2
Tam_d04_278_a_3,2022-04-07 17:08,Tam,278,4,3
Tam_d04_278_b_3,2022-04-07 17:08,Tam,278,4,3
Tam_d05_278_a_3,2022-04-08 18:14,Tam,278,5,3
Tam_d05_278_b_3,2022-04-08 18:14,Tam,278,5,3
Tam_d06_278_a_3,2022-04-09 17:34,Tam,278,6,3
Tam_d06_278_b_3,2022-04-09 17:34,Tam,278,6,3
Tam_d07_278_a_4,2022-04-10 16:45,Tam,278,7,4
Tam_d07_278_b_4,2022-04-10 16:46,Tam,278,7,4
Tam_d08_278_a_4,2022-04-11 17:34,Tam,278,8,4
Tam_d08_278_b_4,2022-04-11 17:34,Tam,278,8,4
Tam_d09_278_a_5,2022-04-12 17:08,Tam,278,9,5
Tam_d09_278_b_5,2022-04-12 17:08,Tam,278,9,5
Tam_d10_278_a_5,2022-04-13 15:25,Tam,278,10,5
Tam_d10_278_b_5,2022-04-13 15:25,Tam,278,10,5
Tam_d11_278_a_5,2022-04-14 17:49,Tam,278,11,5
Tam_d11_278_b_5,2022-04-14 17:49,Tam,278,11,5
T20_d01_279_a_1,2022-04-03 19:08,T20,279,1,1
T20_d01_279_b_1,2022-04-03 19:08,T20,279,1,1
T20_d02_279_a_1,2022-04-05 15:28,T20,279,2,1
T20_d02_279_b_1,2022-04-05 15:28,T20,279,2,1
T20_d03_279_a_2,2022-04-06 14:53,T20,279,3,2
T20_d03_279_b_2,2022-04-06 14:53,T20,279,3,2
T20_d04_279_a_2,2022-04-07 13:43,T20,279,4,2
T20_d04_279_b_2,2022-04-07 13:43,T20,279,4,2
T20_d05_279_a_3,2022-04-08 14:33,T20,279,5,3
T20_d05_279_b_3,2022-04-08 14:33,T20,279,5,3
T20_d06_279_a_4,2022-04-09 14:48,T20,279,6,4
T20_d06_279_b_4,2022-04-09 14:48,T20,279,6,4
T20_d07_279_a_4,2022-04-10 15:03,T20,279,7,4
T20_d07_279_b_4,2022-04-10 15:03,T20,279,7,4
T20_d08_279_a_4,2022-04-11 12:59,T20,279,8,4
T20_d08_279_b_4,2022-04-11 12:59,T20,279,8,4
T20_d09_279_a_4,2022-04-12 14:31,T20,279,9,4
T20_d09_279_b_4,2022-04-12 14:31,T20,279,9,4
T20_d10_279_a_5,2022-04-13 12:46,T20,279,10,5
T20_d10_279_b_5,2022-04-13 12:46,T20,279,10,5
T20_d11_279_a_5,2022-04-14 15:02,T20,279,11,5
T20_d11_279_b_5,2022-04-14 15:03,T20,279,11,5
Tam_d01_280_a_1,2022-04-04 18:01,Tam,280,1,1
Tam_d01_280_b_1,2022-04-04 18:02,Tam,280,1,1
Tam_d02_280_a_1,2022-04-05 17:13,Tam,280,2,1
Tam_d02_280_b_1,2022-04-05 17:13,Tam,280,2,1
Tam_d03_280_a_2,2022-04-06 18:34,Tam,280,3,2
Tam_d03_280_b_2,2022-04-06 18:34,Tam,280,3,2
Tam_d04_280_a_2,2022-04-07 17:09,Tam,280,4,2
Tam_d04_280_b_2,2022-04-07 17:09,Tam,280,4,2
Tam_d05_280_a_3,2022-04-08 18:15,Tam,280,5,3
Tam_d05_280_b_3,2022-04-08 18:15,Tam,280,5,3
Tam_d06_280_a_3,2022-04-09 17:34,Tam,280,6,3
Tam_d06_280_b_3,2022-04-09 17:35,Tam,280,6,3
Tam_d07_280_a_4,2022-04-10 16:46,Tam,280,7,4
Tam_d07_280_b_4,2022-04-10 16:46,Tam,280,7,4
Tam_d08_280_a_4,2022-04-11 17:34,Tam,280,8,4
Tam_d08_280_b_4,2022-04-11 17:34,Tam,280,8,4
Tam_d09_280_a_4,2022-04-12 17:08,Tam,280,9,4
Tam_d09_280_b_4,2022-04-12 17:08,Tam,280,9,4
Tam_d10_280_a_5,2022-04-13 15:25,Tam,280,10,5
Tam_d10_280_b_5,2022-04-13 15:25,Tam,280,10,5
Tam_d11_280_a_5,2022-04-14 17:50,Tam,280,11,5
Tam_d11_280_b_5,2022-04-14 17:50,Tam,280,11,5
Tam_d01_281_a_1,2022-04-04 18:39,Tam,281,1,1
Tam_d01_281_b_1,2022-04-04 18:39,Tam,281,1,1
Tam_d02_281_a_1,2022-04-05 16:51,Tam,281,2,1
Tam_d02_281_b_1,2022-04-05 16:51,Tam,281,2,1
Tam_d03_281_a_2,2022-04-06 19:06,Tam,281,3,2
Tam_d03_281_b_2,2022-04-06 19:06,Tam,281,3,2
Tam_d04_281_a_2,2022-04-07 17:40,Tam,281,4,2
Tam_d04_281_b_2,2022-04-07 17:40,Tam,281,4,2
Tam_d05_281_a_2,2022-04-08 18:45,Tam,281,5,2
Tam_d05_281_b_2,2022-04-08 18:45,Tam,281,5,2
Tam_d06_281_a_3,2022-04-09 18:01,Tam,281,6,3
Tam_d06_281_b_3,2022-04-09 18:01,Tam,281,6,3
Tam_d07_281_a_4,2022-04-10 17:07,Tam,281,7,4
Tam_d07_281_b_4,2022-04-10 17:07,Tam,281,7,4
Tam_d08_281_a_4,2022-04-11 18:04,Tam,281,8,4
Tam_d08_281_b_4,2022-04-11 18:04,Tam,281,8,4
Tam_d09_281_a_5,2022-04-12 17:43,Tam,281,9,5
Tam_d09_281_b_5,2022-04-12 17:43,Tam,281,9,5
Tam_d10_281_a_5,2022-04-13 15:03,Tam,281,10,5
Tam_d10_281_b_5,2022-04-13 15:03,Tam,281,10,5
Tam_d11_281_a_5,2022-04-14 18:34,Tam,281,11,5
Tam_d11_281_b_5,2022-04-14 18:34,Tam,281,11,5
T10_d01_282_a_1,2022-04-03 18:28,T10,282,1,1
T10_d01_282_b_1,2022-04-03 18:29,T10,282,1,1
T10_d02_282_a_1,2022-04-05 10:50,T10,282,2,1
T10_d02_282_b_1,2022-04-05 10:50,T10,282,2,1
T10_d03_282_a_1,2022-04-06 10:23,T10,282,3,1
T10_d03_282_b_1,2022-04-06 10:24,T10,282,3,1
T10_d04_282_a_1,2022-04-07 10:21,T10,282,4,1
T10_d04_282_b_1,2022-04-07 10:21,T10,282,4,1
T10_d05_282_a_1,2022-04-08 10:58,T10,282,5,1
T10_d05_282_b_1,2022-04-08 10:59,T10,282,5,1
T10_d06_282_a_1,2022-04-09 11:04,T10,282,6,1
T10_d06_282_b_1,2022-04-09 11:04,T10,282,6,1
T10_d07_282_a_1,2022-04-10 11:08,T10,282,7,1
T10_d07_282_b_1,2022-04-10 11:08,T10,282,7,1
T10_d08_282_a_2,2022-04-11 10:39,T10,282,8,2
T10_d08_282_b_2,2022-04-11 10:39,T10,282,8,2
T10_d09_282_a_2,2022-04-12 10:56,T10,282,9,2
T10_d09_282_b_2,2022-04-12 10:56,T10,282,9,2
T10_d10_282_a_3,2022-04-13 10:52,T10,282,10,3
T10_d10_282_b_3,2022-04-13 10:52,T10,282,10,3
T10_d11_282_a_3,2022-04-14 11:04,T10,282,11,3
T10_d11_282_b_3,2022-04-14 11:04,T10,282,11,3
T10_d12_282_a_3,2022-04-15 17:28,T10,282,12,3
T10_d12_282_b_3,2022-04-15 17:28,T10,282,12,3
T10_d13_282_a_4,2022-04-16 13:19,T10,282,13,4
T10_d13_282_b_4,2022-04-16 13:20,T10,282,13,4
T10_d14_282_a_4,2022-04-17 14:50,T10,282,14,4
T10_d14_282_b_4,2022-04-17 14:50,T10,282,14,4
T10_d15_282_a_4,2022-04-18 14:57,T10,282,15,4
T10_d15_282_b_4,2022-04-18 14:57,T10,282,15,4
T10_d16_282_a_4,2022-04-19 12:45,T10,282,16,4
T10_d16_282_b_4,2022-04-19 12:45,T10,282,16,4
T10_d17_282_a_4,2022-04-20 11:48,T10,282,17,4
T10_d17_282_b_4,2022-04-20 11:49,T10,282,17,4
T10_d18_282_a_4,2022-04-21 13:07,T10,282,18,4
T10_d18_282_b_4,2022-04-21 13:07,T10,282,18,4
T10_d19_282_a_4,2022-04-22 12:27,T10,282,19,4
T10_d19_282_b_4,2022-04-22 12:27,T10,282,19,4
T10_d20_282_a_4,2022-04-23 13:00,T10,282,20,4
T10_d20_282_b_4,2022-04-23 13:00,T10,282,20,4
T10_d21_282_a_4,2022-04-24 13:58,T10,282,21,4
T10_d21_282_b_4,2022-04-24 13:58,T10,282,21,4
T10_d22_282_a_4,2022-04-25 15:04,T10,282,22,4
T10_d22_282_b_4,2022-04-25 15:04,T10,282,22,4
T10_d23_282_a_5,2022-04-26 11:28,T10,282,23,5
T10_d23_282_b_5,2022-04-26 11:29,T10,282,23,5
T10_d24_282_a_5,2022-04-27 14:42,T10,282,24,5
T10_d24_282_b_5,2022-04-27 14:42,T10,282,24,5
T10_d25_282_a_5,2022-04-28 18:26,T10,282,25,5
T10_d25_282_b_5,2022-04-28 18:26,T10,282,25,5
T10_d26_282_a_5,2022-04-29 12:48,T10,282,26,5
T10_d26_282_b_5,2022-04-29 12:48,T10,282,26,5
T10_d01_283_a_1,2022-04-04 11:58,T10,283,1,1
T10_d01_283_b_1,2022-04-04 11:59,T10,283,1,1
T10_d02_283_a_1,2022-04-05 11:57,T10,283,2,1
T10_d02_283_b_1,2022-04-05 11:58,T10,283,2,1
T10_d03_283_a_1,2022-04-06 11:15,T10,283,3,1
T10_d03_283_b_1,2022-04-06 11:16,T10,283,3,1
T10_d04_283_a_1,2022-04-07 10:50,T10,283,4,1
T10_d04_283_b_1,2022-04-07 10:50,T10,283,4,1
T10_d05_283_a_2,2022-04-08 11:31,T10,283,5,2
T10_d05_283_b_2,2022-04-08 11:31,T10,283,5,2
T10_d06_283_a_2,2022-04-09 11:56,T10,283,6,2
T10_d06_283_b_2,2022-04-09 11:56,T10,283,6,2
T10_d07_283_a_2,2022-04-10 11:50,T10,283,7,2
T10_d07_283_b_2,2022-04-10 11:50,T10,283,7,2
T10_d08_283_a_2,2022-04-11 11:15,T10,283,8,2
T10_d08_283_b_2,2022-04-11 11:15,T10,283,8,2
T10_d09_283_a_3,2022-04-12 11:30,T10,283,9,3
T10_d09_283_b_3,2022-04-12 11:30,T10,283,9,3
T10_d10_283_a_3,2022-04-13 11:24,T10,283,10,3
T10_d10_283_b_3,2022-04-13 11:24,T10,283,10,3
T10_d11_283_a_4,2022-04-14 11:47,T10,283,11,4
T10_d11_283_b_4,2022-04-14 11:47,T10,283,11,4
T10_d12_283_a_4,2022-04-15 16:16,T10,283,12,4
T10_d12_283_b_4,2022-04-15 16:16,T10,283,12,4
T10_d13_283_a_4,2022-04-16 13:37,T10,283,13,4
T10_d13_283_b_4,2022-04-16 13:37,T10,283,13,4
T10_d14_283_a_4,2022-04-17 15:16,T10,283,14,4
T10_d14_283_b_4,2022-04-17 15:16,T10,283,14,4
T10_d15_283_a_4,2022-04-18 15:43,T10,283,15,4
T10_d15_283_b_4,2022-04-18 15:43,T10,283,15,4
T10_d16_283_a_5,2022-04-19 12:19,T10,283,16,5
T10_d16_283_b_5,2022-04-19 12:20,T10,283,16,5
T10_d17_283_a_5,2022-04-20 12:12,T10,283,17,5
T10_d17_283_b_5,2022-04-20 12:12,T10,283,17,5
T10_d18_283_a_5,2022-04-21 13:41,T10,283,18,5
T10_d18_283_b_5,2022-04-21 13:41,T10,283,18,5
T10_d19_283_a_5,2022-04-22 12:55,T10,283,19,5
T10_d19_283_b_5,2022-04-22 12:55,T10,283,19,5
T10_d20_283_a_5,2022-04-23 12:28,T10,283,20,5
T10_d20_283_b_5,2022-04-23 12:28,T10,283,20,5
T10_d21_283_a_5,2022-04-24 14:40,T10,283,21,5
T10_d21_283_b_5,2022-04-24 14:40,T10,283,21,5
T10_d22_283_a_5,2022-04-25 14:33,T10,283,22,5
T10_d22_283_b_5,2022-04-25 14:34,T10,283,22,5
T10_d23_283_a_5,2022-04-26 11:59,T10,283,23,5
T10_d23_283_b_5,2022-04-26 12:00,T10,283,23,5
T10_d24_283_a_5,2022-04-27 15:17,T10,283,24,5
T10_d24_283_b_5,2022-04-27 15:17,T10,283,24,5
T10_d25_283_a_5,2022-04-28 17:58,T10,283,25,5
T10_d25_283_b_5,2022-04-28 17:58,T10,283,25,5
T10_d26_283_a_5,2022-04-29 14:22,T10,283,26,5
T10_d26_283_b_5,2022-04-29 14:22,T10,283,26,5
T10_d01_284_a_1,2022-04-04 11:20,T10,284,1,1
T10_d01_284_b_1,2022-04-04 11:20,T10,284,1,1
T10_d02_284_a_1,2022-04-05 12:27,T10,284,2,1
T10_d02_284_b_1,2022-04-05 12:28,T10,284,2,1
T10_d03_284_a_1,2022-04-06 12:29,T10,284,3,1
T10_d03_284_b_1,2022-04-06 12:29,T10,284,3,1
T10_d04_284_a_2,2022-04-07 12:01,T10,284,4,2
T10_d04_284_b_2,2022-04-07 12:02,T10,284,4,2
T10_d05_284_a_2,2022-04-08 12:42,T10,284,5,2
T10_d05_284_b_2,2022-04-08 12:42,T10,284,5,2
T10_d06_284_a_2,2022-04-09 12:50,T10,284,6,2
T10_d06_284_b_2,2022-04-09 12:50,T10,284,6,2
